Date,City,State,Place,Corps,Class,Score,Year
08/12,Toledo,OH,2,Oakland Crusaders,World Class,85.4,1976
08/12,West Cheater,PA,2,Garfield Cadets,World Class,80.85,1976
08/13,Lynn,MA,2,Cavaliers,World Class,83.6,1976
08/11,Toledo,OH,3,Blue Stars,World Class,80.25,1976
08/12,Toledo,OH,3,Blue Stars,World Class,84.45,1976
08/12,West Cheater,PA,3,Cavaliers,World Class,80.3,1976
08/13,Lynn,MA,3,27th Lancers,World Class,81.85,1976
08/11,Toledo,OH,4,27th Lancers,World Class,79.85,1976
08/12,Toledo,OH,4,Freelancers,World Class,82.6,1976
08/12,West Cheater,PA,4,Kilties,World Class,70.0,1976
08/13,Lynn,MA,4,Bridgemen,World Class,80.65,1976
08/11,Toledo,OH,5,Royal Crusaders,World Class,78.55,1976
08/12,Toledo,OH,5,27th Lancers,World Class,82.55,1976
08/13,Lynn,MA,4,Seneca Optimists,World Class,80.65,1976
08/11,Toledo,OH,6,Freelancers,World Class,78.05,1976
08/12,Toledo,OH,6,Royal Crusaders,World Class,79.95,1976
08/13,Lynn,MA,6,Muchachos,World Class,74.75,1976
08/11,Toledo,OH,7,Squires,World Class,76.1,1976
08/12,Toledo,OH,7,Squires,World Class,78.45,1976
08/13,Lynn,MA,7,Argonne Rebels,World Class,74.45,1976
08/11,Toledo,OH,8,Anaheim Kingsmen,World Class,75.9,1976
08/12,Toledo,OH,8,Guardsmen,World Class,77.25,1976
08/13,Lynn,MA,8,Boston Crusaders,World Class,74.2,1976
08/11,Toledo,OH,9,Guardsmen,World Class,74.75,1976
08/12,Toledo,OH,9,Anaheim Kingsmen,World Class,76.9,1976
08/13,Lynn,MA,9,Crossmen,World Class,73.25,1976
08/11,Toledo,OH,10,North Star,World Class,72.9,1976
08/12,Toledo,OH,10,North Star,World Class,70.55,1976
08/13,Lynn,MA,10,North Star,World Class,72.4,1976
08/11,Toledo,OH,11,Marquis,World Class,72.7,1976
08/13,Lynn,MA,11,Black Watch,World Class,68.4,1976
08/11,Toledo,OH,12,Precisionnaires,World Class,69.6,1976
08/13,Lynn,MA,12,Emerald Buccaneers,World Class,67.7,1976
08/11,Toledo,OH,13,Saints,World Class,69.05,1976
08/13,Lynn,MA,13,Saint Ignatius,World Class,67.65,1976
08/11,Toledo,OH,14,Emerald Buccaneers,World Class,63.35,1976
08/13,Lynn,MA,14,Pembroke Imperials,World Class,67.2,1976
08/11,Toledo,OH,15,"General Butler
  Vagabonds",World Class,62.85,1976
08/13,Lynn,MA,15,Avant Garde,World Class,66.55,1976
08/11,Toledo,OH,16,Knight Raiders,World Class,61.35,1976
08/13,Lynn,MA,16,Commodores,World Class,66.25,1976
08/11,Toledo,OH,17,Black Watch,World Class,61.15,1976
08/13,Lynn,MA,17,St. Francis Sancians,World Class,64.95,1976
08/11,Toledo,OH,18,Knights,World Class,59.95,1976
08/13,Lynn,MA,18,Holy Family Defenders,World Class,62.75,1976
08/11,Toledo,OH,19,Colts,World Class,58.7,1976
08/13,Lynn,MA,19,Meadowlarks,World Class,62.0,1976
08/11,Toledo,OH,20,Velvet Knights,World Class,57.15,1976
08/13,Lynn,MA,20,CMCC Warriors,World Class,56.9,1976
08/11,Toledo,OH,21,New London Surfers,World Class,55.5,1976
08/13,Lynn,MA,21,21st Lancers,World Class,51.5,1976
08/11,Toledo,OH,22,Sky Ryders,World Class,54.15,1976
08/13,Lynn,MA,22,New London Surfers,World Class,50.9,1976
08/11,Toledo,OH,23,Bleu Raeders,World Class,53.4,1976
08/13,Lynn,MA,23,Simplex Minutemen,World Class,50.65,1976
08/13,Lynn,MA,24,Polish Falcon Cadets,World Class,41.2,1976
08/13,Lynn,MA,25,Emerald Grenadiers,World Class,29.1,1976
08/13,Lynn,MA,1,Bengal Lancers,World Class,70.4,1976
08/13,Marion,OH,1,Oakland Crusaders,World Class,86.15,1976
08/14,Marion,OH,1,Phantom Regiment,World Class,85.9,1976
08/14,Lynn,MA,1,Blue Devils,World Class,88.7,1976
08/13,Lynn,MA,2,Connecticut Classics,World Class,66.65,1976
08/13,Marion,OH,2,Phantom Regiment,World Class,85.2,1976
08/14,Marion,OH,2,Oakland Crusaders,World Class,85.0,1976
08/14,Lynn,MA,2,Cavaliers,World Class,81.75,1976
08/13,Lynn,MA,3,Centurions,World Class,61.95,1976
08/13,Marion,OH,3,Blue Stars,World Class,84.1,1976
08/14,Marion,OH,3,Blue Stars,World Class,81.3,1976
08/14,Lynn,MA,3,27th Lancers,World Class,81.25,1976
08/13,Lynn,MA,4,Imperial Regiment,World Class,59.5,1976
08/13,Marion,OH,4,Royal Crusaders,World Class,79.05,1976
08/14,Marion,OH,4,Freelancers,World Class,79.3,1976
08/14,Lynn,MA,4,Seneca Optimists,World Class,80.3,1976
08/13,Lynn,MA,5,Floridians,World Class,59.35,1976
08/13,Marion,OH,5,Guardsmen,World Class,78.2,1976
08/14,Marion,OH,5,Royal Crusaders,World Class,78.85,1976
08/14,Lynn,MA,5,Bridgemen,World Class,79.8,1976
08/13,Lynn,MA,6,Les Compagnons,World Class,57.35,1976
08/13,Marion,OH,6,Freelancers,World Class,77.5,1976
08/14,Marion,OH,6,Guardsmen,World Class,75.75,1976
08/14,Lynn,MA,6,Muchachos,World Class,76.45,1976
08/13,Lynn,MA,7,Valley Aires,World Class,57.1,1976
08/13,Marion,OH,7,Squires,World Class,76.25,1976
08/14,Marion,OH,7,Squires,World Class,77.15,1976
08/14,Lynn,MA,7,Crossmen,World Class,73.85,1976
