Date,Year,Month,Day,Month_Name,Season,City,State,Event_Name,Corps_Count
1966-07-22,1966,07,22,July,Summer,Hershey,PA,"Hershey, PA",5
1966-07-23,1966,07,23,July,Summer,Albany,NY,"Albany, NY",7
1966-07-23,1966,07,23,July,Summer,Scranton,PA,"Scranton, PA",5
1966-07-30,1966,07,30,July,Summer,Reading,PA,"Reading, PA",5
1966-07-31,1966,07,31,July,Summer,Waterbury,CT,"Waterbury, CT",5
1966-08-06,1966,08,06,August,Summer,Bangor,PA,"Bangor, PA",5
1966-08-06,1966,08,06,August,Summer,Waverly,NY,"Waverly, NY",5
1966-08-13,1966,08,13,August,Summer,Greenwich,CT,"Greenwich, CT",4
1966-08-13,1966,08,13,August,Summer,Lewisburg,PA,"Lewisburg, PA",6
1966-08-19,1966,08,19,August,Summer,Bronx,NY,"Bronx, NY",4
1966-08-20,1966,08,20,August,Summer,New Rochelle,NY,"New Rochelle, NY",5
1966-08-20,1966,08,20,August,Summer,Titusville,PA,"Titusville, PA",4
1966-08-21,1966,08,21,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1966-08-28,1966,08,28,August,Summer,Washington,DC,"Washington, DC",15
1966-09-04,1966,09,04,September,Fall,Syracuse,NY,"Syracuse, NY",15
1966-09-10,1966,09,10,September,Fall,Ansonia,CT,"Ansonia, CT",6
1967-06-03,1967,06,03,June,Summer,Hamilton,Ontario,"Hamilton, Ontario",5
1967-06-03,1967,06,03,June,Summer,New Haven,CT,"New Haven, CT",5
1967-06-10,1967,06,10,June,Summer,Herkimer,NY,"Herkimer, NY",6
1967-06-10,1967,06,10,June,Summer,Stratford,CT,"Stratford, CT",10
1967-06-14,1967,06,14,June,Summer,Boston,MA,"Boston, MA",7
1967-06-17,1967,06,17,June,Summer,Hershey,PA,"Hershey, PA",5
1967-06-17,1967,06,17,June,Summer,Irwin,PA,"Irwin, PA",4
1967-06-24,1967,06,24,June,Summer,Boston,MA,"Boston, MA",7
1967-06-24,1967,06,24,June,Summer,Chambersburg,PA,"Chambersburg, PA",4
1967-07-01,1967,07,01,July,Summer,Bridgeport,CT,"Bridgeport, CT",5
1967-07-01,1967,07,01,July,Summer,Oswego,NY,"Oswego, NY",5
1967-07-02,1967,07,02,July,Summer,Rome,NY,"Rome, NY",5
1967-07-08,1967,07,08,July,Summer,Hershey,PA,"Hershey, PA",5
1967-07-08,1967,07,08,July,Summer,Paterson,NJ,"Paterson, NJ",5
1967-07-08,1967,07,08,July,Summer,Syracuse,NY,"Syracuse, NY",5
1967-07-13,1967,07,13,July,Summer,Rochester,NY,"Rochester, NY",5
1967-07-14,1967,07,14,July,Summer,McKee's Rock,PA,"McKee's Rock, PA",5
1967-07-15,1967,07,15,July,Summer,Baltimore,MD,"Baltimore, MD",6
1967-07-21,1967,07,21,July,Summer,North Braddock,PA,"North Braddock, PA",3
1967-07-22,1967,07,22,July,Summer,Reading,PA,"Reading, PA",5
1967-07-22,1967,07,22,July,Summer,Rome,NY,"Rome, NY",5
1967-07-22,1967,07,22,July,Summer,Uniontown,PA,"Uniontown, PA",4
1967-07-29,1967,07,29,July,Summer,Buffalo,NY,"Buffalo, NY",5
1967-07-29,1967,07,29,July,Summer,Scranton,PA,"Scranton, PA",5
1967-08-05,1967,08,05,August,Summer,Meadville,PA,"Meadville, PA",4
1967-08-05,1967,08,05,August,Summer,Waverly,NY,"Waverly, NY",5
1967-08-12,1967,08,12,August,Summer,Lewisburg,PA,"Lewisburg, PA",6
1967-08-13,1967,08,13,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1967-08-19,1967,08,19,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1967-08-19,1967,08,19,August,Summer,Syracuse,NY,"Syracuse, NY",6
1967-08-20,1967,08,20,August,Summer,New York,NY,"New York, NY",4
1967-08-26,1967,08,26,August,Summer,Syracuse,NY,"Syracuse, NY",6
1967-08-27,1967,08,27,August,Summer,Boston,MA,"Boston, MA",19
1967-09-03,1967,09,03,September,Fall,Agawam,MA,"Agawam, MA",11
1967-09-03,1967,09,03,September,Fall,Bridgeport,CT,"Bridgeport, CT",20
1967-09-09,1967,09,09,September,Fall,Carlisle,PA,"Carlisle, PA",5
1968-06-08,1968,06,08,June,Summer,New Haven,CT,"New Haven, CT",5
1968-06-15,1968,06,15,June,Summer,Hershey,PA,"Hershey, PA",5
1968-06-15,1968,06,15,June,Summer,Straton,CT,"Straton, CT",5
1968-06-22,1968,06,22,June,Summer,Boston,MA,"Boston, MA",7
1968-06-22,1968,06,22,June,Summer,Chambersburg,PA,"Chambersburg, PA",5
1968-06-29,1968,06,29,June,Summer,Rochester,NY,"Rochester, NY",6
1968-06-29,1968,06,29,June,Summer,Syracuse,NY,"Syracuse, NY",5
1968-07-04,1968,07,04,July,Summer,Oswego,NY,"Oswego, NY",5
1968-07-06,1968,07,06,July,Summer,Bridgeport,CT,"Bridgeport, CT",5
1968-07-06,1968,07,06,July,Summer,Hershey,PA,"Hershey, PA",6
1968-07-13,1968,07,13,July,Summer,Altoona,PA,"Altoona, PA",5
1968-07-13,1968,07,13,July,Summer,Paterson,NJ,"Paterson, NJ",5
1968-07-20,1968,07,20,July,Summer,Reading,PA,"Reading, PA",4
1968-07-20,1968,07,20,July,Summer,Rome,NY,"Rome, NY",5
1968-07-27,1968,07,27,July,Summer,Carlisle,PA,"Carlisle, PA",5
1968-08-03,1968,08,03,August,Summer,Baltimore,MD,"Baltimore, MD",6
1968-08-03,1968,08,03,August,Summer,Waverly,NY,"Waverly, NY",5
1968-08-10,1968,08,10,August,Summer,Lewisburg,PA,"Lewisburg, PA",6
1968-08-11,1968,08,11,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1968-08-17,1968,08,17,August,Summer,Scranton,PA,"Scranton, PA",5
1968-08-17,1968,08,17,August,Summer,Syracuse,NY,"Syracuse, NY",4
1968-08-24,1968,08,24,August,Summer,Pittsburgh,PA,"Pittsburgh, PA",6
1968-09-01,1968,09,01,September,Fall,Rochester,NY,"Rochester, NY",28
1969-06-07,1969,06,07,June,Summer,Hamden,CT,"Hamden, CT",5
1969-06-14,1969,06,14,June,Summer,Hershey,PA,"Hershey, PA",5
1969-06-14,1969,06,14,June,Summer,Stratford,CT,"Stratford, CT",5
1969-06-21,1969,06,21,June,Summer,Irwin,PA,"Irwin, PA",4
1969-06-21,1969,06,21,June,Summer,Syracuse,NY,"Syracuse, NY",5
1969-06-28,1969,06,28,June,Summer,Boston,MA,"Boston, MA",8
1969-07-05,1969,07,05,July,Summer,Bridgeport,CT,"Bridgeport, CT",4
1969-07-05,1969,07,05,July,Summer,Erie,PA,"Erie, PA",6
1969-07-05,1969,07,05,July,Summer,Hershey,PA,"Hershey, PA",5
1969-07-12,1969,07,12,July,Summer,Altoona,PA,"Altoona, PA",5
1969-07-12,1969,07,12,July,Summer,Rochester,NY,"Rochester, NY",5
1969-07-19,1969,07,19,July,Summer,Reading,PA,"Reading, PA",5
1969-07-26,1969,07,26,July,Summer,Carlisle,PA,"Carlisle, PA",5
1969-08-09,1969,08,09,August,Summer,New Bedford,MA,"New Bedford, MA",4
1969-08-09,1969,08,09,August,Summer,Waverly,NY,"Waverly, NY",10
1969-08-10,1969,08,10,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1969-08-16,1969,08,16,August,Summer,Allentown,PA,"Allentown, PA",10
1969-08-30,1969,08,30,August,Summer,Rochester,NY,"Rochester, NY",25
1970-06-07,1970,06,07,June,Summer,Hamden,CT,"Hamden, CT",10
1970-06-13,1970,06,13,June,Summer,Hershey,PA,"Hershey, PA",5
1970-06-13,1970,06,13,June,Summer,Stratford,CT,"Stratford, CT",5
1970-06-20,1970,06,20,June,Summer,Syracuse,NY,"Syracuse, NY",5
1970-07-04,1970,07,04,July,Summer,Bridgeport,CT,"Bridgeport, CT",4
1970-07-04,1970,07,04,July,Summer,Erie,PA,"Erie, PA",4
1970-07-04,1970,07,04,July,Summer,Hershey,PA,"Hershey, PA",5
1970-07-11,1970,07,11,July,Summer,Bridgeport,CT,"Bridgeport, CT",10
1970-07-11,1970,07,11,July,Summer,Rochester,NY,"Rochester, NY",4
1970-07-17,1970,07,17,July,Summer,Altoona,PA,"Altoona, PA",5
1970-07-18,1970,07,18,July,Summer,Hershey,PA,"Hershey, PA",6
1970-07-25,1970,07,25,July,Summer,Baltimore,MD,"Baltimore, MD",7
1970-07-25,1970,07,25,July,Summer,Rome,NY,"Rome, NY",3
1970-08-01,1970,08,01,August,Summer,Carlisle,PA,"Carlisle, PA",4
1970-08-08,1970,08,08,August,Summer,Boyertown,PA,"Boyertown, PA",5
1970-08-08,1970,08,08,August,Summer,Waverly,NY,"Waverly, NY",6
1970-08-09,1970,08,09,August,Summer,Jersey City,NJ,"Jersey City, NJ",5
1970-08-15,1970,08,15,August,Summer,Scranton,PA,"Scranton, PA",6
1970-08-22,1970,08,22,August,Summer,Albany,NY,"Albany, NY",5
1970-08-29,1970,08,29,August,Summer,Bridgeport,CT,"Bridgeport, CT",5
1970-08-29,1970,08,29,August,Summer,Erie,PA,"Erie, PA",13
1970-09-06,1970,09,06,September,Fall,Rochester,NY,"Rochester, NY",25
1971-05-07,1971,05,07,May,Spring,Hamden,CT,"Hamden, CT",5
1971-05-22,1971,05,22,May,Spring,Hamden,CT,"Hamden, CT",5
1971-05-29,1971,05,29,May,Spring,Fairlawn,NJ,"Fairlawn, NJ",6
1971-05-29,1971,05,29,May,Spring,Hamden,CT,"Hamden, CT",6
1971-05-30,1971,05,30,May,Spring,Belvidere,IL,"Belvidere, IL",4
1971-05-30,1971,05,30,May,Spring,Coughay,WI,"Coughay, WI",5
1971-05-30,1971,05,30,May,Spring,Kenosha,WI,"Kenosha, WI",7
1971-05-30,1971,05,30,May,Spring,Royal Oak,MI,"Royal Oak, MI",5
1971-05-30,1971,05,30,May,Spring,Saddle Brook,NJ,"Saddle Brook, NJ",5
1971-05-30,1971,05,30,May,Spring,Saint Claire Shores,MI,"Saint Claire Shores, MI",6
1971-06-05,1971,06,05,June,Summer,Anaheim,CA,"Anaheim, CA",8
1971-06-05,1971,06,05,June,Summer,Bayonne,NJ,"Bayonne, NJ",5
1971-06-05,1971,06,05,June,Summer,Chester,PA,"Chester, PA",5
1971-06-05,1971,06,05,June,Summer,Eau Claire,WI,"Eau Claire, WI",5
1971-06-05,1971,06,05,June,Summer,Hamden,CT,"Hamden, CT",5
1971-06-05,1971,06,05,June,Summer,Milwaukee,WI,"Milwaukee, WI",7
1971-06-05,1971,06,05,June,Summer,Newton,PA,"Newton, PA",6
1971-06-05,1971,06,05,June,Summer,Pomton Lakes,NJ,"Pomton Lakes, NJ",7
1971-06-05,1971,06,05,June,Summer,Toronto,ON,"Toronto, ON",7
1971-06-06,1971,06,06,June,Summer,Leominster,MA,"Leominster, MA",5
1971-06-06,1971,06,06,June,Summer,Madison,WI,"Madison, WI",5
1971-06-06,1971,06,06,June,Summer,Oswego,NY,"Oswego, NY",5
1971-06-06,1971,06,06,June,Summer,Roslindale,MA,"Roslindale, MA",8
1971-06-06,1971,06,06,June,Summer,Toronto,ON,"Toronto, ON",7
1971-06-06,1971,06,06,June,Summer,Unknown,WI,"Unknown, WI",3
1971-06-06,1971,06,06,June,Summer,Wilmington,DE,"Wilmington, DE",10
1971-06-11,1971,06,11,June,Summer,Lynn,MA,"Lynn, MA",3
1971-06-11,1971,06,11,June,Summer,Manville,NJ,"Manville, NJ",6
1971-06-12,1971,06,12,June,Summer,Boston,MA,"Boston, MA",9
1971-06-12,1971,06,12,June,Summer,Carlstadt,NJ,"Carlstadt, NJ",7
1971-06-12,1971,06,12,June,Summer,Hamden,CT,"Hamden, CT",5
1971-06-12,1971,06,12,June,Summer,Hershey,PA,"Hershey, PA",5
1971-06-12,1971,06,12,June,Summer,Kitchener,ON,"Kitchener, ON",8
1971-06-12,1971,06,12,June,Summer,Park Ridge,IL,"Park Ridge, IL",6
1971-06-12,1971,06,12,June,Summer,Stratford,CT,"Stratford, CT",5
1971-06-13,1971,06,13,June,Summer,Appleton,WI,"Appleton, WI",3
1971-06-13,1971,06,13,June,Summer,Casper,WY,"Casper, WY",5
1971-06-13,1971,06,13,June,Summer,Durand,WI,"Durand, WI",5
1971-06-13,1971,06,13,June,Summer,Geneseo,IL,"Geneseo, IL",6
1971-06-13,1971,06,13,June,Summer,Revere,MA,"Revere, MA",9
1971-06-13,1971,06,13,June,Summer,Troy,NY,"Troy, NY",6
1971-06-17,1971,06,17,June,Summer,Toronto,ON,"Toronto, ON",7
1971-06-18,1971,06,18,June,Summer,Casper,WY,"Casper, WY",5
1971-06-18,1971,06,18,June,Summer,Weymouth,MA,"Weymouth, MA",3
1971-06-19,1971,06,19,June,Summer,Bethel Park,PA,"Bethel Park, PA",4
1971-06-19,1971,06,19,June,Summer,Cheyenne,WY,"Cheyenne, WY",5
1971-06-19,1971,06,19,June,Summer,Dodgeville,WI,"Dodgeville, WI",5
1971-06-19,1971,06,19,June,Summer,Dolton,IL,"Dolton, IL",8
1971-06-19,1971,06,19,June,Summer,Elizabeth,NJ,"Elizabeth, NJ",7
1971-06-19,1971,06,19,June,Summer,Hempstead,NY,"Hempstead, NY",5
1971-06-19,1971,06,19,June,Summer,Middleton,CT,"Middleton, CT",6
1971-06-19,1971,06,19,June,Summer,Schuylkill Haven,PA,"Schuylkill Haven, PA",6
1971-06-20,1971,06,20,June,Summer,Denver,CO,"Denver, CO",5
1971-06-20,1971,06,20,June,Summer,Great Barrington,MA,"Great Barrington, MA",6
1971-06-20,1971,06,20,June,Summer,Milwaukee,WI,"Milwaukee, WI",6
1971-06-20,1971,06,20,June,Summer,Watertown,WI,"Watertown, WI",6
1971-06-21,1971,06,21,June,Summer,Geneva,NY,"Geneva, NY",5
1971-06-21,1971,06,21,June,Summer,Hanover,PA,"Hanover, PA",5
1971-06-25,1971,06,25,June,Summer,Kenosha,WI,"Kenosha, WI",15
1971-06-25,1971,06,25,June,Summer,Weymouth,MA,"Weymouth, MA",3
1971-06-26,1971,06,26,June,Summer,Boston,MA,"Boston, MA",6
1971-06-26,1971,06,26,June,Summer,Emporia,KS,"Emporia, KS",6
1971-06-26,1971,06,26,June,Summer,Montrose,PA,"Montrose, PA",4
1971-06-26,1971,06,26,June,Summer,Selinsgrove,PA,"Selinsgrove, PA",6
1971-06-26,1971,06,26,June,Summer,Wildwood,NJ,"Wildwood, NJ",10
1971-06-27,1971,06,27,June,Summer,Cedarburg,WI,"Cedarburg, WI",12
1971-06-27,1971,06,27,June,Summer,Hamburg,PA,"Hamburg, PA",6
1971-06-27,1971,06,27,June,Summer,Mayville,WI,"Mayville, WI",10
1971-06-27,1971,06,27,June,Summer,Watkins Glen,NY,"Watkins Glen, NY",6
1971-07-02,1971,07,02,July,Summer,Bridgeport,CT,"Bridgeport, CT",5
1971-07-02,1971,07,02,July,Summer,Oshkosh,WI,"Oshkosh, WI",8
1971-07-03,1971,07,03,July,Summer,Endicott,NY,"Endicott, NY",7
1971-07-03,1971,07,03,July,Summer,Etobicoke,ON,"Etobicoke, ON",9
1971-07-03,1971,07,03,July,Summer,Fon du Lac,WI,"Fon du Lac, WI",6
1971-07-03,1971,07,03,July,Summer,Hamilton,NY,"Hamilton, NY",6
1971-07-03,1971,07,03,July,Summer,Hellertown,PA,"Hellertown, PA",6
1971-07-03,1971,07,03,July,Summer,Racine,WI,"Racine, WI",10
1971-07-03,1971,07,03,July,Summer,Wheeling,IL,"Wheeling, IL",6
1971-07-04,1971,07,04,July,Summer,Dixon,IL,"Dixon, IL",6
1971-07-04,1971,07,04,July,Summer,Dubuque,IA,"Dubuque, IA",6
1971-07-04,1971,07,04,July,Summer,Easton,PA,"Easton, PA",6
1971-07-04,1971,07,04,July,Summer,Westborough,MA,"Westborough, MA",6
1971-07-05,1971,07,05,July,Summer,Des Plaines,IL,"Des Plaines, IL",6
1971-07-05,1971,07,05,July,Summer,Havre de Grace,MD,"Havre de Grace, MD",6
1971-07-10,1971,07,10,July,Summer,Altoona,PA,"Altoona, PA",5
1971-07-10,1971,07,10,July,Summer,Brantford,ON,"Brantford, ON",5
1971-07-10,1971,07,10,July,Summer,Eddystone,PA,"Eddystone, PA",6
1971-07-10,1971,07,10,July,Summer,Garfield,NJ,"Garfield, NJ",8
1971-07-10,1971,07,10,July,Summer,Michigan City,IN,"Michigan City, IN",7
1971-07-10,1971,07,10,July,Summer,Milwaukee,WI,"Milwaukee, WI",31
1971-07-10,1971,07,10,July,Summer,Nashua,NH,"Nashua, NH",3
1971-07-10,1971,07,10,July,Summer,Sarnia,ON,"Sarnia, ON",7
1971-07-10,1971,07,10,July,Summer,Syracuse,NY,"Syracuse, NY",5
1971-07-10,1971,07,10,July,Summer,Torrington,CT,"Torrington, CT",5
1971-07-10,1971,07,10,July,Summer,Willingboro,NJ,"Willingboro, NJ",6
1971-07-11,1971,07,11,July,Summer,Long Island,NY,"Long Island, NY",9
1971-07-11,1971,07,11,July,Summer,Madison,WI,"Madison, WI",6
1971-07-11,1971,07,11,July,Summer,Stoneham,MA,"Stoneham, MA",6
1971-07-11,1971,07,11,July,Summer,Woodbridge,NJ,"Woodbridge, NJ",7
1971-07-11,1971,07,11,July,Summer,Woodstock,IL,"Woodstock, IL",8
1971-07-13,1971,07,13,July,Summer,Toronto,ON,"Toronto, ON",9
1971-07-15,1971,07,15,July,Summer,Lowell,MA,"Lowell, MA",16
1971-07-17,1971,07,17,July,Summer,Baltimore,MD,"Baltimore, MD",6
1971-07-17,1971,07,17,July,Summer,Brentwood,PA,"Brentwood, PA",6
1971-07-17,1971,07,17,July,Summer,Lynn,MA,"Lynn, MA",59
1971-07-17,1971,07,17,July,Summer,Rochester,NY,"Rochester, NY",8
1971-07-18,1971,07,18,July,Summer,Kingston,NY,"Kingston, NY",7
1971-07-18,1971,07,18,July,Summer,Lawrence,MA,"Lawrence, MA",12
1971-07-18,1971,07,18,July,Summer,McHenry,IL,"McHenry, IL",6
1971-07-24,1971,07,24,July,Summer,Buffalo,NY,"Buffalo, NY",5
1971-07-24,1971,07,24,July,Summer,Clifton,NJ,"Clifton, NJ",5
1971-07-24,1971,07,24,July,Summer,Newport News,VA,"Newport News, VA",6
1971-07-24,1971,07,24,July,Summer,Ogdensburg,NY,"Ogdensburg, NY",5
1971-07-24,1971,07,24,July,Summer,South Milwaukee,WI,"South Milwaukee, WI",10
1971-07-25,1971,07,25,July,Summer,Ottawa,IL,"Ottawa, IL",6
1971-07-28,1971,07,28,July,Summer,Portsmouth,NH,"Portsmouth, NH",6
1971-07-30,1971,07,30,July,Summer,Salamanca,NY,"Salamanca, NY",5
1971-07-31,1971,07,31,July,Summer,Audubon,NJ,"Audubon, NJ",5
1971-07-31,1971,07,31,July,Summer,Carlisle,PA,"Carlisle, PA",5
1971-07-31,1971,07,31,July,Summer,Elmira,NY,"Elmira, NY",6
1971-07-31,1971,07,31,July,Summer,Saratoga,NY,"Saratoga, NY",5
1971-07-31,1971,07,31,July,Summer,Stoughton,MA,"Stoughton, MA",11
1971-08-01,1971,08,01,August,Summer,Hershey,PA,"Hershey, PA",6
1971-08-01,1971,08,01,August,Summer,Rochester,NY,"Rochester, NY",8
1971-08-01,1971,08,01,August,Summer,Seneca Falls,NY,"Seneca Falls, NY",5
1971-08-02,1971,08,02,August,Summer,Toronto,ON,"Toronto, ON",9
1971-08-05,1971,08,05,August,Summer,Allentown,PA,"Allentown, PA",3
1971-08-05,1971,08,05,August,Summer,Chicago,IL,"Chicago, IL",23
1971-08-06,1971,08,06,August,Summer,London,ON,"London, ON",14
1971-08-07,1971,08,07,August,Summer,Newark,NJ,"Newark, NJ",5
1971-08-07,1971,08,07,August,Summer,Old Bridge,NJ,"Old Bridge, NJ",8
1971-08-07,1971,08,07,August,Summer,Peterborough,ON,"Peterborough, ON",6
1971-08-07,1971,08,07,August,Summer,Waverly,NY,"Waverly, NY",6
1971-08-08,1971,08,08,August,Summer,Baltimore,MD,"Baltimore, MD",8
1971-08-08,1971,08,08,August,Summer,Jersey City,NJ,"Jersey City, NJ",11
1971-08-08,1971,08,08,August,Summer,Leominster,MA,"Leominster, MA",3
1971-08-11,1971,08,11,August,Summer,Swissvale,PA,"Swissvale, PA",5
1971-08-13,1971,08,13,August,Summer,Marion,OH,"Marion, OH",73
1971-08-14,1971,08,14,August,Summer,Guelph,ON,"Guelph, ON",6
1971-08-14,1971,08,14,August,Summer,Marion,OH,"Marion, OH",12
1971-08-14,1971,08,14,August,Summer,Overland Park,KS,"Overland Park, KS",10
1971-08-14,1971,08,14,August,Summer,Scranton,PA,"Scranton, PA",6
1971-08-15,1971,08,15,August,Summer,Lindsay,ON,"Lindsay, ON",4
1971-08-15,1971,08,15,August,Summer,Rockland,MA,"Rockland, MA",3
1971-08-15,1971,08,15,August,Summer,Springfield,IL,"Springfield, IL",10
1971-08-18,1971,08,18,August,Summer,Dallas,TX,"Dallas, TX",21
1971-08-19,1971,08,19,August,Summer,Dallas,TX,"Dallas, TX",12
1971-08-21,1971,08,21,August,Summer,Delavan,WI,"Delavan, WI",7
1971-08-21,1971,08,21,August,Summer,Hershey,PA,"Hershey, PA",6
1971-08-21,1971,08,21,August,Summer,Hudson,NY,"Hudson, NY",5
1971-08-21,1971,08,21,August,Summer,Middleboro,MA,"Middleboro, MA",3
1971-08-21,1971,08,21,August,Summer,Sarnia,ON,"Sarnia, ON",27
1971-08-22,1971,08,22,August,Summer,Ashburnham,MA,"Ashburnham, MA",3
1971-08-22,1971,08,22,August,Summer,Bridgeport,CT,"Bridgeport, CT",10
1971-08-22,1971,08,22,August,Summer,Windber,PA,"Windber, PA",6
1971-08-28,1971,08,28,August,Summer,Erie,PA,"Erie, PA",11
1971-08-28,1971,08,28,August,Summer,Liverpool,NY,"Liverpool, NY",15
1971-08-29,1971,08,29,August,Summer,Houston,TX,"Houston, TX",23
1971-08-29,1971,08,29,August,Summer,Schenectady,NY,"Schenectady, NY",5
1971-09-03,1971,09,03,September,Fall,Auburn,NY,"Auburn, NY",5
1971-09-04,1971,09,04,September,Fall,Corning,NY,"Corning, NY",5
1971-09-04,1971,09,04,September,Fall,Sayre,PA,"Sayre, PA",5
1971-09-05,1971,09,05,September,Fall,Guelph,ON,"Guelph, ON",8
1971-09-05,1971,09,05,September,Fall,Manhoy City,PA,"Manhoy City, PA",4
1971-09-05,1971,09,05,September,Fall,Rochester,NY,"Rochester, NY",27
1971-09-06,1971,09,06,September,Fall,Whitewater,WI,"Whitewater, WI",6
1971-09-06,1971,09,06,September,Fall,Zion,IL,"Zion, IL",5
1971-09-11,1971,09,11,September,Fall,Johnstown,NY,"Johnstown, NY",5
1971-09-11,1971,09,11,September,Fall,Ottawa,ON,"Ottawa, ON",31
1971-09-11,1971,09,11,September,Fall,Somerville,MA,"Somerville, MA",3
1971-09-12,1971,09,12,September,Fall,Hellertown,PA,"Hellertown, PA",11
1971-09-18,1971,09,18,September,Fall,Ottawa,ON,"Ottawa, ON",16
1971-09-19,1971,09,19,September,Fall,Ottawa,ON,"Ottawa, ON",3
1972-05-20,1972,05,20,May,Spring,Macomb,IL,"Macomb, IL",6
1972-05-21,1972,05,21,May,Spring,Macomb,IL,"Macomb, IL",6
1972-05-21,1972,05,21,May,Spring,Orange,CA,"Orange, CA",5
1972-05-25,1972,05,25,May,Spring,Lynwood,CA,"Lynwood, CA",6
1972-05-26,1972,05,26,May,Spring,Bridgeport,CT,"Bridgeport, CT",6
1972-05-27,1972,05,27,May,Spring,Cudahy,WI,"Cudahy, WI",6
1972-05-27,1972,05,27,May,Spring,Kenosha,WI,"Kenosha, WI",7
1972-05-27,1972,05,27,May,Spring,Kitchner,Ontario,"Kitchner, Ontario",7
1972-05-27,1972,05,27,May,Spring,Lancaster,PA,"Lancaster, PA",6
1972-05-28,1972,05,28,May,Spring,Belvedere,IL,"Belvedere, IL",6
1972-05-28,1972,05,28,May,Spring,Kingston,NY,"Kingston, NY",7
1972-05-28,1972,05,28,May,Spring,Milwaukee,WI,"Milwaukee, WI",8
1972-05-28,1972,05,28,May,Spring,San Bernardino,CA,"San Bernardino, CA",6
1972-05-28,1972,05,28,May,Spring,Weymouth,MA,"Weymouth, MA",7
1972-05-29,1972,05,29,May,Spring,Kenosha,WI,"Kenosha, WI",5
1972-06-03,1972,06,03,June,Summer,Auburn,NY,"Auburn, NY",5
1972-06-03,1972,06,03,June,Summer,Greendale,WI,"Greendale, WI",6
1972-06-03,1972,06,03,June,Summer,Hamden,CT,"Hamden, CT",5
1972-06-03,1972,06,03,June,Summer,Newtown,PA,"Newtown, PA",6
1972-06-03,1972,06,03,June,Summer,Scarborough,Ontario,"Scarborough, Ontario",8
1972-06-04,1972,06,04,June,Summer,Bedford,MA,"Bedford, MA",3
1972-06-04,1972,06,04,June,Summer,New Castle,DE,"New Castle, DE",7
1972-06-04,1972,06,04,June,Summer,Sardinia,Ontario,"Sardinia, Ontario",7
1972-06-10,1972,06,10,June,Summer,Binghamton,NY,"Binghamton, NY",7
1972-06-10,1972,06,10,June,Summer,Fulton,NY,"Fulton, NY",6
1972-06-10,1972,06,10,June,Summer,Hershey,PA,"Hershey, PA",5
1972-06-10,1972,06,10,June,Summer,Lynn,MA,"Lynn, MA",6
1972-06-10,1972,06,10,June,Summer,Stratford,CT,"Stratford, CT",5
1972-06-11,1972,06,11,June,Summer,Cedar Falls,IA,"Cedar Falls, IA",6
1972-06-11,1972,06,11,June,Summer,Melrose,MA,"Melrose, MA",7
1972-06-11,1972,06,11,June,Summer,Norwich,NY,"Norwich, NY",5
1972-06-15,1972,06,15,June,Summer,Milwaukee,WI,"Milwaukee, WI",5
1972-06-16,1972,06,16,June,Summer,Lynn,MA,"Lynn, MA",3
1972-06-17,1972,06,17,June,Summer,Bowling Green,OH,"Bowling Green, OH",5
1972-06-17,1972,06,17,June,Summer,Geneva,NY,"Geneva, NY",5
1972-06-17,1972,06,17,June,Summer,Grand Rapids,MI,"Grand Rapids, MI",8
1972-06-17,1972,06,17,June,Summer,Hempstead,NY,"Hempstead, NY",5
1972-06-17,1972,06,17,June,Summer,Johnsonburg,PA,"Johnsonburg, PA",5
1972-06-17,1972,06,17,June,Summer,Milwaukee,WI,"Milwaukee, WI",8
1972-06-17,1972,06,17,June,Summer,State Center,IA,"State Center, IA",7
1972-06-17,1972,06,17,June,Summer,Stockton,CA,"Stockton, CA",3
1972-06-17,1972,06,17,June,Summer,Syracuse,NY,"Syracuse, NY",5
1972-06-17,1972,06,17,June,Summer,Wilson,NC,"Wilson, NC",7
1972-06-18,1972,06,18,June,Summer,Anaheim,CA,"Anaheim, CA",7
1972-06-18,1972,06,18,June,Summer,Grand Rapids,MI,"Grand Rapids, MI",8
1972-06-18,1972,06,18,June,Summer,Watertown,WI,"Watertown, WI",7
1972-06-21,1972,06,21,June,Summer,Revere,MA,"Revere, MA",3
1972-06-24,1972,06,24,June,Summer,Appleton,WI,"Appleton, WI",11
1972-06-24,1972,06,24,June,Summer,Braintree,MA,"Braintree, MA",3
1972-06-24,1972,06,24,June,Summer,Frankenmuth,MI,"Frankenmuth, MI",6
1972-06-24,1972,06,24,June,Summer,Lynn,MA,"Lynn, MA",5
